Vendedor;Cliente;Venda;Data;Valor;
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1161";"16/06/2024";"R$ 776,75";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1160";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1159";"16/06/2024";"R$ 776,75";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1158";"10/06/2024";"R$ 4000,00";
Rodrigo;"POSTO ALDO SAO LUIS";"Venda 1157";"05/06/2024";"R$ 35850,00";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M1";"Venda 1156";"01/06/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA BANDEIRANTES AUTO POSTO LTDA";"Venda 1155";"01/06/2024";"R$ 2929,85";
Rodrigo;"MIRIAN CANDEIAS AUTO POSTO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E GAS";"Venda 1154";"01/06/2024";"R$ 2929,85";
Rodrigo;"MIRIAN VARZEA GRANDE AUTO POSTO LTDA";"Venda 1153";"01/06/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MIRITITUBA AUTO POSTO LTDA";"Venda 1152";"01/06/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M2";"Venda 1151";"01/06/2024";"R$ 2929,85";
Rodrigo;"IB3 TI";"Venda 1150";"01/06/2024";"R$ 14340,00";
Rodrigo;"POSTO MIRIAN 10";"Venda 1149";"01/06/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA AUTO POSTO LTDA";"Venda 1148";"01/06/2024";"R$ 2929,85";
Rodrigo;"TRANSPORTADORA BATISTA LTDA";"Venda 1147";"01/06/2024";"R$ 2000,00";
Rodrigo;"MIRIAN 11";"Venda 1146";"01/06/2024";"R$ 2929,85";
Rodrigo;"MIRIAN ITAITUBA AUTO POSTO LTDA";"Venda 1145";"01/06/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN BARCARENA";"Venda 1144";"01/06/2024";"R$ 2929,85";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1143";"20/05/2024";"R$ 3157,54";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1142";"20/05/2024";"R$ 42064,00";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1141";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1140";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1139";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1138";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1137";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1136";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1135";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1134";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1133";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1132";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1131";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1130";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1129";"20/05/2024";"R$ 3157,54";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1128";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1127";"20/05/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1126";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1125";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1124";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1123";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1122";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1121";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1120";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1119";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1118";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1117";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1116";"16/05/2024";"R$ 776,75";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1115";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1114";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1113";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1112";"16/05/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1111";"16/05/2024";"R$ 776,75";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1110";"10/05/2024";"R$ 4000,00";
Rodrigo;"MIRIAN 11";"Venda 1109";"01/05/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M1";"Venda 1108";"01/05/2024";"R$ 2929,85";
Rodrigo;"MIRIAN ITAITUBA AUTO POSTO LTDA";"Venda 1107";"01/05/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA BANDEIRANTES AUTO POSTO LTDA";"Venda 1106";"01/05/2024";"R$ 2929,85";
Rodrigo;"IB3 TI";"Venda 1105";"01/05/2024";"R$ 14340,00";
Rodrigo;"POSTO MIRIAN 10";"Venda 1104";"01/05/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MIRITITUBA AUTO POSTO LTDA";"Venda 1103";"01/05/2024";"R$ 2929,85";
Rodrigo;"TRANSPORTADORA BATISTA LTDA";"Venda 1102";"01/05/2024";"R$ 2000,00";
Rodrigo;"MIRIAN CANDEIAS AUTO POSTO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E GAS";"Venda 1101";"01/05/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M2";"Venda 1100";"01/05/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN BARCARENA";"Venda 1099";"01/05/2024";"R$ 2929,85";
Rodrigo;"MIRIAN VARZEA GRANDE AUTO POSTO LTDA";"Venda 1098";"01/05/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA AUTO POSTO LTDA";"Venda 1097";"01/05/2024";"R$ 2929,85";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1096";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1095";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1094";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1093";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1092";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1091";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1090";"20/04/2024";"R$ 3157,54";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1089";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1087";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1086";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1085";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1084";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1083";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1082";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1081";"20/04/2024";"R$ 3157,54";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1080";"20/04/2024";"R$ 3157,54";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1079";"20/04/2024";"R$ 42064,00";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1078";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1077";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1076";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1075";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1074";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1073";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1072";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1071";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1070";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1069";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1068";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1067";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1066";"16/04/2024";"R$ 776,75";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1065";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1064";"16/04/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1063";"16/04/2024";"R$ 776,75";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1062";"10/04/2024";"R$ 4000,00";
Rodrigo;"TRANSPORTADORA BATISTA LTDA";"Venda 1061";"01/04/2024";"R$ 2000,00";
Rodrigo;"MIRIAN VARZEA GRANDE AUTO POSTO LTDA";"Venda 1060";"01/04/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M2";"Venda 1059";"01/04/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN BARCARENA";"Venda 1058";"01/04/2024";"R$ 2929,85";
Rodrigo;"IB3 TI";"Venda 1057";"01/04/2024";"R$ 14340,00";
Rodrigo;"MIRIAN MATUPA BANDEIRANTES AUTO POSTO LTDA";"Venda 1056";"01/04/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MIRITITUBA AUTO POSTO LTDA";"Venda 1055";"01/04/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA AUTO POSTO LTDA";"Venda 1054";"01/04/2024";"R$ 2929,85";
Rodrigo;"MIRIAN 11";"Venda 1053";"01/04/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN 10";"Venda 1052";"01/04/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M1";"Venda 1051";"01/04/2024";"R$ 2929,85";
Rodrigo;"MIRIAN ITAITUBA AUTO POSTO LTDA";"Venda 1050";"01/04/2024";"R$ 2929,85";
Rodrigo;"MIRIAN CANDEIAS AUTO POSTO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E GAS";"Venda 1049";"01/04/2024";"R$ 2929,85";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1048";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PRESIDENTE VENCESLAU LTDA";"Venda 1047";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1046";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1045";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1044";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1043";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1042";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1041";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1040";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1039";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1038";"20/03/2024";"R$ 3157,54";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1037";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1036";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1035";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1034";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1033";"20/03/2024";"R$ 3157,54";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1032";"20/03/2024";"R$ 42064,00";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1031";"20/03/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1030";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1029";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1028";"16/03/2024";"R$ 776,75";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1027";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1026";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1025";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1024";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1023";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1022";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1021";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1020";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1019";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1018";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1017";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1016";"16/03/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1015";"16/03/2024";"R$ 776,75";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1014";"10/03/2024";"R$ 4000,00";
Rodrigo;"TRANSPORTADORA BATISTA LTDA";"Venda 1013";"01/03/2024";"R$ 2000,00";
Rodrigo;"IB3 TI";"Venda 1012";"01/03/2024";"R$ 14340,00";
Rodrigo;"MIRIAN 11";"Venda 1011";"01/03/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MIRITITUBA AUTO POSTO LTDA";"Venda 1010";"01/03/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN 10";"Venda 1009";"01/03/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M2";"Venda 1008";"01/03/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA AUTO POSTO LTDA";"Venda 1007";"01/03/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA BANDEIRANTES AUTO POSTO LTDA";"Venda 1006";"01/03/2024";"R$ 2929,85";
Rodrigo;"MIRIAN ITAITUBA AUTO POSTO LTDA";"Venda 1005";"01/03/2024";"R$ 2929,85";
Rodrigo;"MIRIAN VARZEA GRANDE AUTO POSTO LTDA";"Venda 1004";"01/03/2024";"R$ 2929,85";
Rodrigo;"MIRIAN CANDEIAS AUTO POSTO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E GAS";"Venda 1003";"01/03/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M1";"Venda 1002";"01/03/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN BARCARENA";"Venda 1001";"01/03/2024";"R$ 2929,85";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1000";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 999";"20/02/2024";"R$ 3157,54";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 998";"20/02/2024";"R$ 42064,00";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 997";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 996";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 995";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 994";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 993";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 992";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 991";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 990";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 989";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 988";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 987";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PRESIDENTE VENCESLAU LTDA";"Venda 986";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 985";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 984";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 983";"20/02/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 982";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 981";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 980";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 979";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 978";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 977";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 976";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 975";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 974";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 973";"16/02/2024";"R$ 776,75";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 972";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 971";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 970";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 969";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 968";"16/02/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 967";"16/02/2024";"R$ 776,75";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 966";"10/02/2024";"R$ 4000,00";
Rodrigo;"MIRIAN 11";"Venda 965";"01/02/2024";"R$ 2929,85";
Rodrigo;"TRANSPORTADORA BATISTA LTDA";"Venda 964";"01/02/2024";"R$ 2000,00";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M2";"Venda 963";"01/02/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA BANDEIRANTES AUTO POSTO LTDA";"Venda 962";"01/02/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA AUTO POSTO LTDA";"Venda 961";"01/02/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN 10";"Venda 960";"01/02/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MIRITITUBA AUTO POSTO LTDA";"Venda 959";"01/02/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN BARCARENA";"Venda 958";"01/02/2024";"R$ 2929,85";
Rodrigo;"MIRIAN CANDEIAS AUTO POSTO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E GAS";"Venda 957";"01/02/2024";"R$ 2929,85";
Rodrigo;"MIRIAN VARZEA GRANDE AUTO POSTO LTDA";"Venda 956";"01/02/2024";"R$ 2929,85";
Rodrigo;"MIRIAN ITAITUBA AUTO POSTO LTDA";"Venda 955";"01/02/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M1";"Venda 954";"01/02/2024";"R$ 2929,85";
Rodrigo;"IB3 TI";"Venda 953";"01/02/2024";"R$ 14340,00";
Rodrigo;"POSTO ALDO PRESIDENTE VENCESLAU LTDA";"Venda 952";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 951";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 950";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 949";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 948";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 947";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 946";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 945";"20/01/2024";"R$ 3157,54";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 944";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 943";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 942";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 941";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 940";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 939";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 938";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 937";"20/01/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 936";"20/01/2024";"R$ 3157,54";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 935";"20/01/2024";"R$ 42064,00";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 934";"10/01/2024";"R$ 4000,00";
Rodrigo;"MIRIAN 11";"Venda 933";"01/01/2024";"R$ 2929,85";
Rodrigo;"TRANSPORTADORA BATISTA LTDA";"Venda 932";"01/01/2024";"R$ 2000,00";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M2";"Venda 931";"01/01/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M1";"Venda 930";"01/01/2024";"R$ 2929,85";
Rodrigo;"MIRIAN CANDEIAS AUTO POSTO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E GAS";"Venda 929";"01/01/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA BANDEIRANTES AUTO POSTO LTDA";"Venda 928";"01/01/2024";"R$ 2929,85";
Rodrigo;"MIRIAN ITAITUBA AUTO POSTO LTDA";"Venda 927";"01/01/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN BARCARENA";"Venda 926";"01/01/2024";"R$ 2929,85";
Rodrigo;"MIRIAN VARZEA GRANDE AUTO POSTO LTDA";"Venda 925";"01/01/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MIRITITUBA AUTO POSTO LTDA";"Venda 924";"01/01/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN 10";"Venda 923";"01/01/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA AUTO POSTO LTDA";"Venda 922";"01/01/2024";"R$ 2929,85";
Rodrigo;"IB3 TI";"Venda 921";"01/01/2024";"R$ 14340,00";
Rodrigo;"MIRIAN 11";"Venda 920";"01/01/2024";"R$ 20315,00";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 919";"20/12/2023";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 918";"20/12/2023";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 917";"20/12/2023";"R$ 3157,54";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 916";"20/12/2023";"R$ 3157,54";
